speed_mean,speed_std,speed_max,speed_range,accel_x_mean,accel_x_std,accel_x_min,accel_y_mean,accel_y_std,accel_y_max,accel_magnitude_mean,accel_magnitude_std,braking_event_rate,lane_deviation_mean,road_type,label,driver
63.213999999999984,1.5728966908223827,65.2,4.300000000000004,0.0047599999999999995,0.02583916407316614,-0.067,-0.01,0.019573451407454947,0.052,0.041530133661489395,0.01968979426146513,0.0,0.11452,0,0,D1
62.00400000000001,1.111568261511635,64.3,3.3999999999999986,0.00762,0.025796038455545844,-0.067,-0.00984,0.02376245778533862,0.057,0.04827243604804629,0.01737964090501531,0.0,0.28188,0,0,D1
64.834,3.1419490766083404,71.4,10.200000000000003,-0.0026599999999999996,0.01744661571766857,-0.04,-6.000000000000035e-05,0.025760753094581687,0.057,0.03597763362577324,0.014790871464847168,0.0,0.48700000000000004,0,0,D1
70.176,3.0644777695392094,73.5,9.200000000000003,-0.012760000000000002,0.01528340276247407,-0.052,0.011200000000000002,0.01548676854608475,0.051,0.033863380910596985,0.01307713398661249,0.0,0.57626,0,0,D1
73.844,1.5437823680817182,78.0,6.599999999999994,-0.01302,0.022467300683437694,-0.075,-0.0035600000000000002,0.02259394609181849,0.054,0.03930886233459965,0.013713983446085,0.0,0.3718000000000001,0,0,D1
76.65799999999999,2.0541752602930456,79.2,5.700000000000003,-0.01602,0.03138056086178193,-0.105,-0.010540000000000002,0.044888844939472435,0.117,0.05305125840450623,0.02685747534110955,0.0,0.20666,0,0,D1
79.068,0.7887813385216457,80.5,2.5,-0.01586,0.02982751079121421,-0.105,0.0331,0.064117470318159,0.149,0.0748042309240607,0.03125423228716071,0.0,0.28084,0,0,D1
81.092,1.8181133078001508,84.4,5.200000000000003,-0.0085,0.022756317804073663,-0.058,0.01872,0.06055015772068641,0.149,0.06518474627437457,0.030395211023209103,0.0,0.29274,0,0,D1
86.43800000000002,4.85035627557399,94.6,14.099999999999994,-0.00844,0.021038212851856024,-0.058,-0.01188,0.026600481198655032,0.062,0.03913352961102354,0.01727503575056051,0.0,0.39382,0,0,D1
94.31599999999999,4.909597132148423,99.2,14.799999999999997,-0.00892,0.01549043575888038,-0.057,0.00382,0.02133793804471275,0.054,0.03593749222975375,0.02114891610074588,0.0,0.40693999999999986,0,0,D1
99.01400000000001,1.643655681704657,101.1,6.5,-0.0034000000000000015,0.026341602077322477,-0.062,-0.0007999999999999997,0.02675369133409444,0.053,0.04417360168964482,0.021122332109987485,0.0,0.4112199999999999,0,0,D1
102.11400000000002,2.6191609343451967,106.3,7.599999999999994,-0.00772,0.029407509245089086,-0.062,0.0053,0.026366835229128274,0.053,0.03784799137925024,0.01738705117483121,0.0,0.40936,0,0,D1
105.92399999999999,1.8717435721807623,108.7,7.6000000000000085,-0.011040000000000001,0.027216142268881534,-0.069,0.00406,0.027986003644679243,0.078,0.03612936790789514,0.020218030927267795,0.0,0.16942000000000002,0,0,D1
108.51199999999999,1.355527941430942,110.5,4.200000000000003,-0.008940000000000002,0.027208388412399583,-0.069,-0.006660000000000002,0.026024304025276068,0.078,0.03442999764703359,0.02080901876651711,0.0,0.07862000000000001,0,0,D1
111.04,1.9935897271003367,114.8,6.099999999999994,-0.007799999999999999,0.018460769214742923,-0.046,-0.00638,0.01397839761918368,0.039,0.024291790036789607,0.011315871014134497,0.0,0.10679999999999998,0,0,D1
111.92999999999998,1.5402921800749336,114.8,4.299999999999997,-0.005679999999999998,0.0423265590380319,-0.119,-0.0004599999999999999,0.0217708153269463,0.059,0.04046916349078919,0.027140869668376064,0.0,0.35597999999999996,0,0,D1
111.05799999999999,0.672038689362448,112.3,3.200000000000003,-0.014499999999999999,0.04618235593817189,-0.119,-0.010960000000000001,0.02758764941056052,0.063,0.055160183398365696,0.02506978594760358,0.0,0.31936000000000003,0,0,D1
109.256,1.6310928851539988,111.1,4.199999999999989,-0.0144,0.0274,-0.082,-0.008059999999999998,0.02392438922940354,0.063,0.04250835394382443,0.01991180165094426,0.0,0.08429999999999999,0,0,D1
107.60799999999999,0.7342588099573576,109.1,2.1999999999999886,-0.01572,0.023872193028710204,-0.067,0.0010400000000000001,0.014467840198177475,0.037,0.03176177710166638,0.015612479474576148,0.0,0.15832,0,0,D1
106.852,1.1869692498123108,107.5,3.0,-0.02038,0.019164435812201727,-0.067,-0.024239999999999998,0.02292732867126042,0.085,0.0391306110123719,0.02152615343712014,0.0,0.19052,0,0,D1
106.92800000000003,1.2162302413605726,107.6,3.0999999999999943,-0.012460000000000002,0.03421298583871334,-0.121,-0.02522,0.023152788169030526,0.085,0.045569794895131216,0.022980291408415027,0.0,0.15164,0,0,D1
107.508,0.16228370220080704,107.7,0.4000000000000057,-0.0008000000000000007,0.03502513383272075,-0.121,-0.00886,0.013990010721940137,0.046,0.03357725249923627,0.022162312934405817,0.0,0.21554,0,0,D1
108.3,1.0535653752852723,110.1,2.799999999999997,0.0030199999999999992,0.016867115936045497,-0.033,0.0003400000000000002,0.020417257406419698,0.046,0.03661851306844336,0.019854080201717805,0.0,0.31744000000000006,0,0,D1
107.67599999999999,1.9142162887197425,110.1,5.699999999999989,-0.00338,0.01793643219818256,-0.048,0.0046,0.018341210428976597,0.046,0.03642744728829521,0.01955098677966086,0.0,0.30036,0,0,D1
103.752,2.7886369430243163,108.3,8.599999999999994,0.003940000000000001,0.0254483083917183,-0.052,0.014800000000000002,0.02193809472128334,0.062,0.03367339157328265,0.018175332182724383,0.0,0.20046,0,0,D1
100.17800000000001,1.3848162332959577,104.4,5.800000000000011,0.0019599999999999995,0.03638733845721613,-0.101,0.03836,0.026229571098285234,0.114,0.05479311807608408,0.024251478542561242,0.0,0.16316,0,0,D1
98.352,0.9495767478197855,99.7,3.6000000000000085,-0.006240000000000001,0.032600343556471914,-0.101,0.04660000000000001,0.026805969484426415,0.114,0.05956700955619693,0.025678227597167678,0.0,0.1678,0,0,D1
96.55,1.2690547663517109,98.6,3.6999999999999886,-0.005580000000000001,0.017595556257191756,-0.036,0.03266,0.025802023176487537,0.086,0.04643091260975397,0.021830949457716912,0.0,0.41115999999999997,0,0,D1
93.70000000000002,2.0454828280872976,96.1,6.799999999999997,-0.014960000000000003,0.02242227463929563,-0.081,0.019,0.02584569596664017,0.071,0.04603593629943848,0.018714501570547982,0.0,0.7947599999999998,0,0,D1
90.53200000000001,1.7307154589937632,93.1,5.199999999999989,-0.01472,0.031140353241413305,-0.093,0.010639999999999998,0.028737265005563766,0.071,0.043793644047738514,0.02332459519520065,0.0,0.89178,0,0,D1
88.448,0.7183982182605942,89.3,1.7999999999999972,-0.011640000000000001,0.027060495191330112,-0.093,0.0052200000000000015,0.02565251644576025,0.055,0.03522992213989639,0.019606952491828963,0.0,0.6706200000000001,0,0,D1
87.36399999999999,0.5260266152962255,87.9,1.9000000000000057,-0.01848,0.017608225350670637,-0.061,-0.01084,0.03222257593675589,0.077,0.03920671329701398,0.01822069242498064,0.0,0.44996,0,0,D1
86.30799999999999,0.7293394271530904,87.5,2.0,-0.01758,0.014247933183448048,-0.058,-0.01972,0.02775394746698206,0.077,0.03819017480997556,0.017821631462453386,0.0,0.4538,0,0,D1
85.42,0.5035871324805671,86.5,1.7000000000000028,-0.014140000000000002,0.009771407268147203,-0.038,-0.00954,0.02902358351410108,0.063,0.03444921736107673,0.012326046536067036,0.0,0.50346,0,0,D1
85.76799999999999,0.7267571809070758,86.7,1.9000000000000057,-0.0151,0.013866866985732572,-0.05,-0.007800000000000001,0.025642152795738508,0.063,0.0335116280252551,0.012364092651583343,0.0,0.44998,0,0,D1
86.17199999999998,0.43452963075030765,86.7,1.2999999999999972,-0.013920000000000002,0.01455313024747597,-0.05,-0.022080000000000002,0.021866723577161715,0.057,0.03614937064170131,0.014294859293078168,0.0,0.43722,0,0,D1
85.322,0.8502446706683919,86.7,3.5,-0.012960000000000003,0.011182057055837268,-0.038,-0.034460000000000005,0.016766884027749465,0.069,0.039741737924381765,0.015897618272865784,0.0,0.47612000000000004,0,0,D1
83.76799999999999,1.0135955801008598,85.4,3.200000000000003,-0.0125,0.015216109883935512,-0.05,-0.021940000000000005,0.020803278587761116,0.069,0.03385693998839659,0.01703254574695491,0.0,0.4672000000000001,0,0,D1
82.93799999999999,0.7022506674970125,84.7,2.5,-0.008480000000000001,0.04355651042037229,-0.154,-0.00384,0.016872889497652734,0.039,0.0436108362737052,0.028190334505076006,0.0,0.38622,0,0,D1
84.56800000000001,1.77408455266371,86.8,4.599999999999994,-0.0036800000000000023,0.04633505800147444,-0.154,-0.00268,0.015537618865192953,0.059,0.044564136222122394,0.02896649379500596,0.0,0.2299,0,0,D1
86.95,1.1137773565663802,88.6,3.8999999999999915,-0.0038599999999999997,0.02925680091876075,-0.056,0.004919999999999999,0.027492428048464544,0.073,0.04018975841897547,0.02345300232858023,0.0,0.08152000000000001,0,0,D1
87.80400000000002,0.6029792699587571,88.6,1.6999999999999886,-0.00776,0.026174460834943666,-0.056,0.011219999999999999,0.026569373346016275,0.073,0.04120685572966516,0.020711229825255698,0.0,0.04746,0,0,D1
88.69599999999998,1.133659560891188,91.2,3.799999999999997,-0.01756,0.021390801761504874,-0.062,0.00638,0.020382237364921448,0.052,0.035840753810106256,0.01335141813903505,0.0,0.05418000000000001,0,0,D1
90.008,0.8869813977756249,91.2,2.6000000000000085,-0.026300000000000004,0.02864698937061275,-0.143,0.009500000000000001,0.018602419197512994,0.043,0.042450269691668714,0.021787028322022107,0.0,0.12337999999999999,0,0,D1
89.772,0.9581315149811112,91.2,3.4000000000000057,-0.024940000000000004,0.02762492352930592,-0.143,0.01916,0.020255725116618266,0.066,0.045116604272506355,0.021600278213904114,0.0,0.22556,0,0,D1
87.744,1.6932997371995309,90.0,6.799999999999997,-0.023880000000000002,0.013238791485630402,-0.049,0.01686,0.024219009063130553,0.066,0.042668602581477956,0.01385822332566092,0.0,0.27016,0,0,D1
85.024,1.6731479312959736,87.8,4.599999999999994,-0.018500000000000003,0.014142489172702237,-0.049,0.0067599999999999995,0.017841031360322196,0.043,0.036295746903615804,0.01158787110338495,0.0,0.20972,0,0,D1
84.24199999999999,0.8635021713927536,86.4,3.200000000000003,-0.01272,0.00975303029832267,-0.041,-5.99999999999997e-05,0.01657517420722932,0.043,0.030397068684745888,0.01076838963702749,0.0,0.08335999999999999,0,0,D1
85.962,1.2659999999999991,87.6,3.299999999999997,-0.013760000000000003,0.010737895510760011,-0.041,-0.00246,0.017526220356939484,0.043,0.027982647511877262,0.011902581158136631,0.0,0.07676,0,0,D1
87.928,0.9455241932388598,89.1,2.6999999999999886,-0.014180000000000002,0.01408075282078341,-0.047,0.0005400000000000001,0.016671184720948896,0.039,0.02599800953393614,0.010952785046432966,0.0,0.14526,0,0,D1
88.85799999999999,0.4766927731778618,89.7,2.1000000000000085,-0.0131,0.019342440383777845,-0.055,0.0004400000000000001,0.015398909052267306,0.039,0.027156884916672456,0.012663475100564139,0.0,0.19418,0,0,D1
88.866,0.81008888401212,89.7,2.700000000000003,-0.010439999999999998,0.02000115996636195,-0.055,0.005620000000000001,0.01331749225642726,0.035,0.032312026745025646,0.014309190320515952,0.0,0.19378,0,0,D1
87.54,1.4636939570825587,89.7,3.700000000000003,-0.0142,0.020339124858262708,-0.063,0.010719999999999999,0.01731246949455796,0.059,0.03752403366947977,0.014867645986226223,0.0,0.16566000000000003,0,0,D1
86.09599999999999,0.5126246189952252,87.0,1.7000000000000028,-0.01328,0.024510438592567046,-0.063,0.0031,0.02257099909175489,0.059,0.037083030323237454,0.013480684776592458,0.0,0.08600000000000002,0,0,D1
86.11400000000002,0.5325448337933624,87.3,2.0,-0.00924,0.022109328348007322,-0.06,0.006079999999999999,0.022964180804026083,0.047,0.03550710290745043,0.011994400490217284,0.0,0.05774,0,0,D1
86.742,0.5546494388350175,87.4,1.5,-0.011080000000000001,0.01868993311919548,-0.06,0.009600000000000001,0.028474550040343043,0.065,0.0370705668960428,0.015201745623645197,0.0,0.17164,0,0,D1
87.17,0.39204591567825303,87.7,1.0,-0.011000000000000001,0.01502531197679436,-0.048,0.0009599999999999992,0.029157475885268257,0.065,0.033541241156569555,0.015296572873583299,0.0,0.18683999999999998,0,0,D1
87.50200000000001,0.5136107475510997,88.0,1.2999999999999972,-0.00962,0.01217191850120596,-0.029,-0.0032400000000000007,0.019054196388197536,0.056,0.025467978527379094,0.010908806980094452,0.0,0.23990000000000003,0,0,D1
88.23200000000003,0.7322403976837103,90.1,2.799999999999997,-0.007039999999999999,0.01740110341328963,-0.055,-0.00438,0.012394982855978462,0.027,0.023069557855771236,0.011585141360347035,0.0,0.4788,0,0,D1
89.446,0.9986410766636792,90.3,2.3999999999999915,-0.00524,0.01653306989037426,-0.055,0.00384,0.012169404258220697,0.033,0.02419284887848503,0.011490259489793327,0.0,0.5301,0,0,D1
89.79999999999997,0.5138093031466019,90.3,1.3999999999999915,-0.001559999999999999,0.011862815854593714,-0.023,0.00206,0.013535745269470758,0.033,0.021951972250764114,0.009588061029305265,0.0,0.41458,0,0,D1
89.06,0.3611094017053564,89.7,1.0,0.001,0.01122140811128443,-0.026,0.0021799999999999996,0.018963849820118277,0.043,0.025919367491885156,0.013689645313908138,0.0,0.30006,0,0,D1
88.18,0.702566722810015,88.9,1.8000000000000114,0.0006999999999999999,0.01232112007895386,-0.026,-0.0099,0.026180336132295933,0.056,0.03308358537294729,0.014655933230978788,0.0,0.20794,0,0,D1
88.26,0.886791971095818,89.7,2.6000000000000085,0.0021399999999999995,0.01800778720442909,-0.035,-0.00838,0.02593753265058186,0.056,0.033269707718365765,0.014315954328458615,0.0,0.15802,0,0,D1
88.96,0.6053098380168624,89.7,1.2999999999999972,5.999999999999957e-05,0.020994675515472964,-0.039,0.005620000000000001,0.026683245679639502,0.07,0.03690520583472395,0.015586718137461042,0.0,0.24251999999999999,0,0,D1
89.322,0.6475461373523919,89.9,1.4000000000000057,-0.00266,0.017085209978223857,-0.039,0.00754,0.03097367269149721,0.07,0.04181597095805471,0.01439460221177107,0.0,0.36478,0,0,D1
89.69599999999998,0.5549630618338505,90.4,1.9000000000000057,-0.0030400000000000006,0.013392475499324237,-0.039,0.01022,0.023888315135228773,0.061,0.03677992066848248,0.011911231490493977,0.0,0.25751999999999997,0,0,D1
89.508,0.6904607157543431,90.4,2.200000000000003,-0.010280000000000001,0.014105374862087149,-0.041,0.0007799999999999993,0.025593194407888983,0.06,0.03520521214208338,0.010523926930139009,0.0,0.11076000000000001,0,0,D1
88.88400000000001,0.6518772890659716,90.4,2.200000000000003,-0.01254,0.012267371356570241,-0.041,-0.002800000000000001,0.024377858806712296,0.06,0.03225156648460664,0.012045599166874086,0.0,0.12176000000000001,0,0,D1
88.0,0.5138093031466033,88.6,1.2999999999999972,-0.01046,0.016370962097567755,-0.046,0.00032000000000000057,0.01658365460325317,0.037,0.027660565298098145,0.009173501370232014,0.0,0.10196000000000001,0,0,D1
87.27799999999998,0.42392923937846055,87.8,1.2999999999999972,-0.012100000000000001,0.017947980387776227,-0.046,0.0007600000000000002,0.013953580185744446,0.037,0.0263477763388167,0.01073660477058231,0.0,0.14034000000000002,0,0,D1
87.464,0.5830128643520649,88.3,1.7999999999999972,-0.0089,0.013994641831786907,-0.043,0.0026799999999999997,0.01562362313933615,0.039,0.023703710621983204,0.010524927683802901,0.0,0.27752000000000004,0,0,D1
87.71800000000002,0.29979326209906654,88.3,0.7999999999999972,-0.00926,0.011804761751090109,-0.035,-0.00272,0.019647941367990692,0.039,0.026185496551827513,0.010675194159088146,0.0,0.28556,0,0,D1
88.06400000000002,0.8123447543992637,89.8,2.299999999999997,-0.00738,0.012998292195515532,-0.031,-0.00462,0.01816688195591087,0.042,0.03187959116411804,0.011466109506222545,0.0,0.26004,0,0,D1
91.05000000000001,3.1730899766631278,99.1,11.5,-0.007340000000000001,0.0166548611522282,-0.052,-0.012280000000000003,0.022579672273972447,0.054,0.04947200863531477,0.01787848879484341,0.0,0.48066000000000003,0,0,D1
100.43000000000002,8.10679344747354,112.3,22.5,-0.012940000000000002,0.017618637858813034,-0.052,0.01,0.04186167698504206,0.093,0.05966577386518573,0.015089580148848375,0.0,0.40055999999999997,0,0,D1
110.88400000000001,5.357176868463465,116.8,17.700000000000003,-0.01306,0.025667419036591893,-0.078,0.025980000000000003,0.041846141996604656,0.119,0.06483497033876935,0.027718344488278823,0.0,0.07392,0,0,D1
115.498,1.742812669221796,116.8,4.5,-0.0127,0.026305322655310655,-0.078,0.009519999999999999,0.049693959391459236,0.121,0.07763307115812786,0.03439427659592589,0.0,0.22924,0,0,D1
115.79199999999997,0.9874897467822096,116.8,2.3999999999999915,-0.011219999999999999,0.018172825867211737,-0.059,0.012600000000000002,0.03935225533562212,0.121,0.05929249444746927,0.03424032859358721,0.0,0.23756,0,0,D1
113.56599999999999,1.8271956654939823,116.1,6.199999999999989,-0.01022,0.01622009864334986,-0.05,0.011659999999999998,0.018325512271148113,0.048,0.034339024889089284,0.010165203867434568,0.0,0.037099999999999994,0,0,D1
110.64399999999998,1.8093269466848703,114.4,6.0,-0.01016,0.017957015342199827,-0.052,0.0044800000000000005,0.01623605863502593,0.042,0.028401259442155515,0.011582247713607765,0.0,0.015820000000000004,0,0,D1
107.714,1.663611733548428,109.9,5.200000000000003,-0.014079999999999997,0.024114593092150652,-0.078,-0.005980000000000001,0.012063979442953308,0.042,0.02926267899072597,0.016715729666566304,0.0,0.04845999999999999,0,0,D1
104.4,2.1707141681944213,107.3,6.0,-0.017460000000000003,0.020760741797922345,-0.078,-0.00834,0.013550808093984654,0.042,0.03004135948043801,0.016299592650342438,0.0,0.13663999999999998,0,0,D1
101.32,1.5471263684650989,104.7,5.200000000000003,-0.016540000000000003,0.01746219917421629,-0.056,-0.00732,0.01598053816365394,0.038,0.02830022046299887,0.013403638377159383,0.0,0.23200000000000004,0,0,D1
99.72200000000001,0.5375090696909238,100.7,1.6000000000000085,-0.013180000000000002,0.018613640159839774,-0.054,0.008479999999999998,0.02498738881916236,0.066,0.03394995063958493,0.013549939172178838,0.0,0.23656,0,0,D1
99.46,0.3072458299147468,99.9,0.9000000000000057,-0.01306,0.026830885188528535,-0.067,0.010660000000000001,0.023596279367730837,0.066,0.041444952150599866,0.013890138272691413,0.0,0.22146000000000002,0,0,D1
98.61200000000001,1.110610642844737,99.9,3.4000000000000057,-0.0178,0.0340716891274853,-0.1,-0.00294,0.030958300986972782,0.094,0.04936646050281535,0.02068894819520732,0.0,0.3821,0,0,D1
96.734,1.0896990410200422,99.0,3.5,-0.017140000000000002,0.02701703906796598,-0.1,-0.00196,0.03115892167582184,0.094,0.04363472439604913,0.021866202845506468,0.0,0.42692,0,0,D1
95.89200000000001,0.4672643791259921,96.6,1.0999999999999943,-0.014140000000000002,0.016783336974511356,-0.054,-0.013840000000000002,0.026628075409236774,0.069,0.03909291399429518,0.01678880804091344,0.0,0.20490000000000005,0,0,D1
95.72400000000002,0.6364149589693806,96.6,1.7999999999999972,-0.01076,0.018468957739948402,-0.061,-0.02046,0.029407624861589893,0.088,0.04090567302506523,0.019913962799163076,0.0,0.08058,0,0,D1
95.38199999999998,0.5294109934634896,96.6,1.7999999999999972,-0.008600000000000002,0.02049682902304647,-0.061,-0.00126,0.02967275518046816,0.088,0.034707361894486956,0.01850024406123105,0.0,0.06738,0,0,D1
95.344,0.20606794995826058,95.5,0.7999999999999972,-0.00574,0.017086614644217853,-0.035,0.0008800000000000002,0.02415337657554322,0.051,0.028710263584304476,0.013856434062187869,0.0,0.08593999999999999,0,0,D1
95.05399999999997,0.3699783777465923,95.5,0.7999999999999972,-0.007140000000000002,0.01777077375918111,-0.045,0.011840000000000002,0.029036776680616598,0.072,0.03533324177127775,0.015894087766601544,0.0,0.18732000000000004,0,0,D1
94.76400000000001,0.5757638404762846,95.8,1.7000000000000028,-0.015960000000000002,0.022051721021271786,-0.068,0.03234000000000001,0.020127205469215044,0.072,0.04717463441093356,0.017766650449501264,0.0,0.29703999999999997,0,0,D1
94.39200000000001,0.7320764987349339,95.8,2.0999999999999943,-0.01804,0.02419087431243443,-0.068,0.02496,0.02132694070887806,0.069,0.04283685529225126,0.02088166249776884,0.0,0.40586000000000005,0,0,D1
94.288,0.5093682361514087,95.1,1.3999999999999915,-0.02028,0.021830290882166457,-0.062,0.01486,0.01800112218724155,0.055,0.04132793362022129,0.017026505885899868,0.0,0.44575999999999993,0,0,D1
93.59999999999997,1.1679041056525097,95.1,3.6999999999999886,-0.023,0.014935862880998874,-0.062,0.00406,0.017185354229692213,0.046,0.04049102291125018,0.01364393871287223,0.0,0.44648000000000004,0,0,D1
90.95199999999998,2.3505097319517745,93.7,8.0,-0.01872,0.014802756500057683,-0.049,-0.00746,0.020902832343967167,0.056,0.036597667425813184,0.011545160847280252,0.0,0.49968,0,0,D1
87.016,2.936621187691734,91.4,8.900000000000006,-0.01732,0.018406998668984577,-0.049,-0.015140000000000002,0.020742237102106417,0.056,0.03884581079596668,0.012315964582766471,0.0,0.4932,0,0,D1
83.464,1.4904710664752954,85.7,3.9000000000000057,-0.021519999999999997,0.025904625069666613,-0.08,-0.016680000000000004,0.01909286777830926,0.055,0.042551323110864805,0.019364010470839514,0.0,0.50402,0,0,D1
83.41799999999999,1.4049469740883473,85.7,3.9000000000000057,-0.021500000000000005,0.035279030598926606,-0.111,-0.0034799999999999996,0.030037469933401516,0.065,0.04922573529903315,0.024097447671268472,0.0,0.64878,0,0,D1
86.21199999999999,1.8317903810207106,88.7,6.200000000000003,-0.01752,0.030356047173503996,-0.111,0.016200000000000003,0.03194745686279269,0.075,0.046837396878048346,0.022788116501549376,0.0,0.6356999999999999,0,0,D1
88.914,1.4207054585662717,91.2,5.5,-0.01616,0.016922600273007692,-0.051,-0.0016999999999999993,0.03888611577414231,0.09,0.041004698202700036,0.021034132387752258,0.0,0.5047800000000001,0,0,D1
91.76799999999999,2.0356266848319686,95.5,6.799999999999997,-0.0123,0.018184883832458212,-0.056,-0.05388,0.03538906045658743,0.125,0.062309945253127844,0.03025046648486945,0.0,0.52762,0,0,D1
95.02400000000002,1.8183025050854449,97.7,6.5,-0.0077,0.02018241809100188,-0.056,-0.04826,0.03688512437284169,0.125,0.06027138060537239,0.029023450517165254,0.0,0.47816000000000003,0,0,D1
96.93800000000002,0.7771460609177666,97.7,2.200000000000003,-0.011340000000000001,0.02107188648412856,-0.058,-0.01118,0.01895646591535458,0.053,0.038833467202867095,0.014347188749153823,0.0,0.31978,0,0,D1
97.67400000000002,0.5527422545816452,99.6,2.5,-0.00916,0.023796940979882268,-0.058,-0.0009600000000000003,0.017304288485806053,0.044,0.03643822149190983,0.015984868298066158,0.0,0.26562,0,0,D1
97.95,1.0239628899525601,99.6,3.0,-0.00586,0.026303619522795717,-0.064,0.0032600000000000003,0.014540715250633307,0.039,0.032835538693006316,0.014414832594937942,0.0,0.2915,0,0,D1
97.69,1.0171037311896947,99.6,3.0,-0.0088,0.021289433999052206,-0.064,0.00868,0.013482492351193826,0.035,0.02999016585655128,0.012480783304606568,0.0,0.26142,0,0,D1
97.48200000000001,0.5361678841557002,98.1,1.5,-0.01118,0.019960651291979426,-0.043,0.00958,0.010583175326904492,0.035,0.026932702654445882,0.010614590323097915,0.0,0.20021999999999998,0,0,D1
97.91999999999999,0.6082762530298255,98.4,1.8000000000000114,-0.0126,0.019294558818485588,-0.045,0.006500000000000001,0.012840950120610234,0.032,0.02906233903268307,0.011685908178202753,0.0,0.22190000000000001,0,0,D1
97.698,0.9379744132970786,98.4,2.5,-0.01094,0.01978626796543502,-0.045,0.00618,0.017330539518433927,0.045,0.03313197466687086,0.012719758436142854,0.0,0.31308,0,0,D1
